Date,REAL_1,REAL_1/SERV_1,VALOR_1,VALOR_1/SERV_1,REAL_2,REAL_2/SERV_2,VALOR_2,VALOR_2/SERV_2,REAL_3,REAL_3/SERV_3,VALOR_3,VALOR_3/SERV_3,REAL_4,REAL_4/SERV_4,VALOR_4,VALOR_4/SERV_4,REAL_5,REAL_5/SERV_5,VALOR_5,VALOR_5/SERV_5,REAL_6,REAL_6/SERV_6,VALOR_6,VALOR_6/SERV_6,REAL_7,REAL_7/SERV_7,VALOR_7,VALOR_7/SERV_7,REAL_8,REAL_8/SERV_8,VALOR_8,VALOR_8/SERV_8,REAL_9,REAL_9/SERV_9,VALOR_9,VALOR_9/SERV_9,REAL_10,REAL_10/SERV_10,VALOR_10,VALOR_10/SERV_10,REAL_11,REAL_11/SERV_11,VALOR_11,VALOR_11/SERV_11,REAL_12,REAL_12/SERV_12,VALOR_12,VALOR_12/SERV_12,REAL_13,REAL_13/SERV_13,VALOR_13,VALOR_13/SERV_13,REAL_14,REAL_14/SERV_14,VALOR_14,VALOR_14/SERV_14,REAL_15,REAL_15/SERV_15,VALOR_15,VALOR_15/SERV_15,REAL_16,REAL_16/SERV_16,VALOR_16,VALOR_16/SERV_16,REAL_17,REAL_17/SERV_17,VALOR_17,VALOR_17/SERV_17,REAL_18,REAL_18/SERV_18,VALOR_18,VALOR_18/SERV_18,REAL_19,REAL_19/SERV_19,VALOR_19,VALOR_19/SERV_19,REAL_20,REAL_20/SERV_20,VALOR_20,VALOR_20/SERV_20,REAL_21,REAL_21/SERV_21,VALOR_21,VALOR_21/SERV_21,REAL_22,REAL_22/SERV_22,VALOR_22,VALOR_22/SERV_22,REAL_23,REAL_23/SERV_23,VALOR_23,VALOR_23/SERV_23,REAL_24,REAL_24/SERV_24,VALOR_24,VALOR_24/SERV_24,REAL_25,REAL_25/SERV_25,VALOR_25,VALOR_25/SERV_25,REAL_26,REAL_26/SERV_26,VALOR_26,VALOR_26/SERV_26,REAL_27,REAL_27/SERV_27,VALOR_27,VALOR_27/SERV_27,REAL_28,REAL_28/SERV_28,VALOR_28,VALOR_28/SERV_28,REAL_29,REAL_29/SERV_29,VALOR_29,VALOR_29/SERV_29,REAL_30,REAL_30/SERV_30,VALOR_30,VALOR_30/SERV_30,REAL_31,REAL_31/SERV_31,VALOR_31,VALOR_31/SERV_31,REAL_32,REAL_32/SERV_32,VALOR_32,VALOR_32/SERV_32,REAL_33,REAL_33/SERV_33,VALOR_33,VALOR_33/SERV_33,REAL_32.1,REAL_34/SERV_34,VALOR_34,VALOR_34/SERV_34,REAL_34,REAL_35/SERV_35,VALOR_35,VALOR_35/SERV_35,REAL_35,REAL_36,REAL_36/SERV_36,VALOR_36,VALOR_36/SERV_36,REAL_37,REAL_37/SERV_37,VALOR_37,VALOR_37/SERV_37,REAL_38,REAL_38/SERV_38,VALOR_38,VALOR_38/SERV_38,REAL_39,REAL_39/SERV_39,VALOR_39,VALOR_39/SERV_39,REAL_40,REAL_40/SERV_40,VALOR_40,VALOR_40/SERV_40,REAL_41,REAL_41/SERV_41,VALOR_41,VALOR_41/SERV_41,REAL_42,REAL_42/SERV_42,VALOR_42,VALOR_42/SERV_42,REAL_43,REAL_43/SERV_43,VALOR_43,VALOR_43/SERV_43,REAL_44,REAL_44/SERV_44,VALOR_44,VALOR_44/SERV_44,REAL_45,REAL_45/SERV_45,VALOR_45,VALOR_45/SERV_45,REAL_46,REAL_46/SERV_46,VALOR_46,VALOR_46/SERV_46,REAL_47,REAL_47/SERV_47,VALOR_47,VALOR_47/SERV_47,REAL_48,REAL_48/SERV_48,VALOR_48,VALOR_48/SERV_48,REAL_49,REAL_49/SERV_49,VALOR_49,VALOR_49/SERV_49,REAL_50,REAL_50/SERV_50,VALOR_50,VALOR_50/SERV_50,REAL_51,REAL_51/SERV_51,VALOR_51,VALOR_51/SERV_51,REAL_52,REAL_52/SERV_52,VALOR_52,VALOR_52/SERV_52,REAL_53,REAL_53/SERV_53,VALOR_53,VALOR_53/SERV_53,REAL_54,REAL_54/SERV_54,VALOR_54,VALOR_54/SERV_54,REAL_55,REAL_55/SERV_55,VALOR_55,VALOR_55/SERV_55,REAL_56,REAL_56/SERV_56,VALOR_56,VALOR_56/SERV_56,REAL_57,REAL_57/SERV_57,VALOR_57,VALOR_57/SERV_57,REAL_58,REAL_58/SERV_58,VALOR_58,VALOR_58/SERV_58,REAL_59,REAL_59/SERV_59,VALOR_59,VALOR_59/SERV_59,REAL_60,REAL_60/SERV_60,VALOR_60,VALOR_60/SERV_60,REAL_61,REAL_61/SERV_61,VALOR_61,VALOR_61/SERV_61,REAL_62,REAL_62/SERV_62,VALOR_62,VALOR_62/SERV_62,REAL_63,REAL_63/SERV_63,VALOR_63,VALOR_63/SERV_63,REAL_64,REAL_64/SERV_64,VALOR_64,VALOR_64/SERV_64,REAL_65,REAL_65/SERV_65,VALOR_65,VALOR_65/SERV_65,REAL_66,REAL_66/SERV_66,VALOR_66,VALOR_66/SERV_66,REAL_67,REAL_67/SERV_67,VALOR_67,VALOR_67/SERV_67,REAL_67,REAL_67/SERV_67,VALOR_67,VALOR_67/SERV_67
7/1/2012,150.6,0.03,150.6,0.03,,,,,79,0.11,79,0.11,,,,,,,,,,,,,70,0.08,70,0.08,91.3,0.07,91.3,0.07,,,,,,,,,,,,,,,,,,,,,35,0.06,35,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,0.06,22.5,0.06,79,0.18,79,0.18,0,0,0,0,0,0,0,0,48.4,0.03,48.4,0.03,69,0.1,69,0.1,19.9,0.02,19.9,0.02,13.5,0.03,13.5,0.03,,0,0,0,0,0.06,69,0.06,69,,,,,0,0,0,0,92,0.04,107,0.05,0,0,0,0,13.5,0.04,13.5,0.04,0,0,0,0,47.4,0.09,47.4,0.09,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2012,167.1,0.03,167.1,0.03,,,,,24.9,0.03,24.9,0.03,,,,,,,,,,,,,79.8,0.09,79.8,0.09,57.4,0.05,57.4,0.05,,,,,,,,,,,,,,,,,,,,,79,0.14,79,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,0.07,27.5,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.09,46,0.09,,0.14,94.9,0.14,94.9,0,0,0,0,,,,,0,0,0,0,25,0.01,25,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2012,215.6,0.04,215.6,0.04,,,,,27.5,0.04,27.5,0.04,,,,,,,,,,,,,52,0.06,52,0.06,45,0.04,45,0.04,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,32.5,0.13,32.5,0.13,0,0,0,0,26,0.04,26,0.04,0,0,0,0,0,0,0,0,,0.03,22.5,0.03,22.5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2012,287.4,0.05,287.4,0.05,,,,,27.5,0.04,27.5,0.04,,,,,,,,,,,,,0,0,0,0,217.8,0.18,217.8,0.18,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0.22,90,0.22,14.9,0.03,14.9,0.03,0,0,0,0,0,0,0,0,43.5,0.02,43.5,0.02,0,0,0,0,0,0,0,0,49.9,0.09,49.9,0.09,,0,0,0,0,0.01,27.5,0.02,17.5,,,,,0,0,0,0,45,0.02,45,0.02,0,0,0,0,0,0,0,0,24.9,0.04,24.9,0.04,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/2012,260.2,0.05,260.2,0.05,,,,,79,0.11,79,0.11,,,,,,,,,,,,,287.8,0.31,287.8,0.31,25,0.02,25,0.02,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0.15,341,0.15,37.4,0.04,37.4,0.04,0,0,0,0,0,0,0,0,,0.03,27.5,0.03,27.5,0,0,0,0,,,,,134,0.17,134,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2012,12.5,0,12.5,0,,,,,27.5,0.04,27.5,0.04,,,,,,,,,,,,,11.8,0.01,11.8,0.01,236.8,0.19,236.8,0.19,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,0.17,75,0.17,0,0,0,0,0,0,0,0,11,0.04,11,0.04,122.8,0.05,122.8,0.05,64.9,0.07,64.9,0.07,32.89,0.04,32.89,0.04,37.5,0.07,37.5,0.07,,0,0,0,0,0.07,85,0.07,85,,,,,0,0,0,0,19,0.01,19,0.01,0,0,0,0,35,0.1,35,0.1,85,0.13,85,0.13,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/2013,129.7,0.02,129.7,0.02,,,,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,102.9,0.08,102.9,0.08,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,116.5,0.19,116.5,0.19,0,0,0,0,263,0.11,263,0.11,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,48.9,0.06,48.9,0.06,22.5,0.01,22.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2013,62.5,0.01,62.5,0.01,,,,,29.9,0.03,29.9,0.03,,,,,,,,,,,,,19.9,0.02,19.9,0.02,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,85,0.14,85,0.14,0,0,0,0,61.9,0.03,61.9,0.03,0,0,0,0,0,0,0,0,102.4,0.18,102.4,0.18,,0.2,184,0.2,184,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2013,397,0.08,397,0.08,,,,,0,0,0,0,,,,,,,,,,,,,227.2,0.21,227.2,0.21,102,0.07,102,0.07,,,,,,,,,,,,,,,,,,,,,19.5,0.03,19.5,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,99.8,0.16,99.8,0.16,0,0,0,0,64.8,0.03,64.8,0.03,0,0,0,0,0,0,70,0.08,138.9,0.24,138.9,0.24,,0.03,29.9,0.03,29.9,0,0,0,0,,,,,0,0,0,0,108.5,0.04,108.5,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2013,49.9,0.01,49.9,0.01,,,,,29.9,0.03,29.9,0.03,,,,,,,,,,,,,41.9,0.04,41.9,0.04,63.2,0.03,63.2,0.03,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.5,0.06,129.5,0.06,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,19.9,0.05,19.9,0.05,0,0,0,0,103.9,0.13,103.9,0.13,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2013,32.4,0.01,32.4,0.01,,,,,45.9,0.05,45.9,0.05,,,,,,,,,,,,,54.8,0.05,54.8,0.05,89,0.05,89,0.05,,,,,,,,,,,,,,,,,,,,,11,0.02,11,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,46,0.07,46,0.07,0,0,0,0,0,0,0,0,13.5,0.01,13.5,0.01,0,0,0,0,89,0.14,89,0.16,,0.04,32.5,0.04,32.5,0,0,0,0,,,,,88.9,0.1,88.9,0.1,27,0.01,27,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2013,19.5,0,19.5,0,,,,,0,0,0,0,,,,,,,,,,,,,13.5,0.01,13.5,0.01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.6,0.07,62.6,0.07,0,0,0,0,,0.03,24.9,0.03,24.9,0,0,0,0,,,,,0,0,0,0,64.5,0.02,64.5,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2013,29.8,0.01,29.8,0.01,,,,,158.9,0.18,158.9,0.18,,,,,,,,,,,,,124.8,0.11,124.8,0.11,29.8,0.02,29.8,0.02,,,,,,,,,,,,,,,,,,,,,99,0.14,99,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,22,0.07,22,0.07,60.8,0.03,60.8,0.03,0,0,0,0,19.9,0.04,19.9,0.04,0,0,0,0,,0.03,25.9,0.03,25.9,0,0,0,0,,,,,11,0.01,11,0.01,324.9,0.13,324.9,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2013,59.8,0.01,59.8,0.01,,,,,99,0.11,99,0.11,,,,,,,,,,,,,90.6,0.08,90.6,0.08,62.8,0.03,62.8,0.03,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,14.9,0.01,14.9,0.01,0,0,0,0,,,,,0,0,0,0,,0.02,14.9,0.02,14.9,0,0,0,0,,,,,0,0,0,0,65.8,0.03,65.8,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2013,79.6,0.02,79.6,0.02,,,,,0,0,0,0,,,,,,,,,,,,,52.3,0.05,52.3,0.05,59.6,0.03,59.6,0.03,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0.24,214.3,0.24,214.3,0,0,0,0,,,,,0,0,0,0,110,0.04,110,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2013,124.5,0.02,124.5,0.02,,,,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,49.8,0.08,49.8,0.09,,0,0,0,0,0.02,29.9,0.02,29.9,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/2013,144.3,0.03,144.3,0.03,,,,,29.8,0.03,29.8,0.03,,,,,,,,,,,,,0,0,0,0,331.9,0.18,331.9,0.18,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19.6,0.06,19.6,0.06,0,0,0,0,0,0,0,0,,,,,14.9,0.02,14.9,0.02,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,110,0.08,110,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2013,49.9,0.01,49.9,0.01,,,,,0,0,0,0,,,,,,,,,,,,,29.8,0.03,29.8,0.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0.23,209,0.23,209,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/2014,193.7,0.04,193.7,0.04,,,,,54.9,0.05,54.9,0.05,,,,,,,,,,,,,113.1,0.08,113.1,0.08,291.6,0.16,291.6,0.16,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.9,0.18,129.9,0.18,0,0,0,0,165,0.06,165,0.06,115.5,0.12,115.5,0.12,,,,,63.7,0.09,63.7,0.09,,0.05,46.8,0.05,46.8,0,0,0,0,,,,,49.9,0.05,49.9,0.05,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2014,0,0,0,0,,,,,99,0.09,99,0.09,,,,,,,,,,,,,59.8,0.04,59.8,0.04,110,0.06,110,0.06,,,,,,,,,,,,,,,,,,,,,45,0.06,45,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,99,0.1,99,0.1,,,,,0,0,0,0,,0.01,11,0.01,11,0,0,0,0,,,,,110,0.12,110,0.12,,,,,0,0,0,0,24.9,0.06,24.9,0.06,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2014,199.5,0.04,199.5,0.04,,,,,32.5,0.03,32.5,0.03,,,,,,,,,,,,,289.7,0.2,289.7,0.2,119.7,0.06,119.7,0.06,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0.13,99,0.13,79.7,0.24,79.7,0.24,0,0,0,0,39.9,0.04,39.9,0.04,,,,,35,0.05,35,0.05,,0.11,99.7,0.11,99.7,0.02,29.9,0.02,29.9,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,24.9,0.02,24.9,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2014,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,125,0.09,125,0.09,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,133.3,0.04,133.3,0.04,169.9,0.17,169.9,0.17,,,,,106.7,0.16,106.7,0.16,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2014,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,96.2,0.07,96.2,0.07,99.5,0.02,99.5,0.02,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0.12,99,0.12,0,0,0,0,35,0.01,35,0.01,110,0.11,110,0.11,,,,,0,0,0,0,,0.04,39.9,0.04,39.9,0,0,0,0,,,,,29.9,0.03,29.9,0.03,,,,,0,0,0,0,0,0,0,0,,,,,52.5,0.07,52.5,0.07,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2014,0,0,0,0,,,,,135,0.13,135,0.13,,,,,,,,,,,,,55,0.04,55,0.04,115.9,0.03,115.9,0.03,,,,,,,,,,,,,,,,,,,,,149,0.19,149,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,0.02,17.5,0.02,0,0,0,0,199.3,0.07,199.3,0.07,17.5,0.02,17.5,0.02,,,,,174.6,0.24,174.6,0.24,,0.3,270,0.3,270,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2014,0,0,0,0,,,,,219.8,0.21,219.8,0.21,,,,,,,,,,,,,0,0,0,0,82.5,0.02,82.5,0.02,,,,,,,,,,,,,,,,,,,,,32.5,0.04,32.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,149,0.42,149,0.42,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2014,0,0,0,0,,,,,69.8,0.07,69.8,0.07,,,,,,,,,,,,,85,0.06,85,0.06,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,288.4,0.1,288.4,0.1,69.8,0.07,69.8,0.07,,,,,0,0,0,0,,0.26,239.8,0.26,239.8,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2014,0,0,0,0,,,,,19.9,0.02,19.9,0.02,,,,,,,,,,,,,69.8,0.05,69.8,0.05,184.6,0.04,184.6,0.04,,,,,,,,,,,,,,,,,,,,,19.9,0.03,19.9,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,77.4,0.03,77.4,0.03,0,0,0,0,,,,,0,0,0,0,,0.04,34.9,0.04,34.9,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,42.5,0.06,42.5,0.06,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
